ID_ZLECENIA_PALONA;DTZAPIS;ILOSC_PALONA;NUMERZASYPU;IDZLECENIE;NUMERPIECA;Anulowany;Zagubiona;SUMA_ZIELONEJ;QuantityError;PREV_ILOSC_PALONA;Posted;ZbiornikKawyPalonej;LockedByEditor;dtLastEdited;ExternalErrorCleaner;READJUSTED_BY;TruckNo1;TruckNo2;dtRoastingStart;dtRoastingFinish;ikWh_counter_start;ikWh_counter_finish;im3_counter_start;im3_counter_finish;ikWh_multiplier;im3_multiplier;ikWh_unit_name;im3_unit_name;ikWh_consumption;im3_consumption;ikWh_counter1_start;ikWh_counter1_finish;ikWh_multiplier1;ikWh_unit_name1;ikWh_consumption1;ikWh_total_consumption;lTriggerCounter
1205480;2024-01-03 10:42:08.710;338;7;138484;3000;0;NULL;399,3;0;338,5;0;650;NULL;2024-01-03 11:05:31.277;NULL;NULL;9;NULL;2024-01-03 10:50:05.930;2024-01-03 10:56:51.657;1098310;1098325;494563;494573;1;1;kWh;m3;15;10;NULL;NULL;NULL;NULL;NULL;15;763
1205479;2024-01-03 10:40:04.753;526,5;6;138485;4000;0;NULL;630,3;0;526,5;1;651;NULL;2024-01-03 11:15:46.140;NULL;NULL;NULL;NULL;2024-01-03 11:00:20.827;2024-01-03 11:10:22.373;3850266;3850280;14490531;14491853;1;1;kWh;m3;14;1322;10780228;10780391;0,01;kWh;1,63;15,63;1489
1205478;2024-01-03 10:30:03.533;338;6;138484;3000;0;NULL;399,6;0;337,8;0;649;NULL;2024-01-03 10:56:12.933;NULL;NULL;10;NULL;2024-01-03 10:39:54.533;2024-01-03 10:47:03.850;1098288;1098304;494551;494561;1;1;kWh;m3;16;10;NULL;NULL;NULL;NULL;NULL;16;761
1205477;2024-01-03 10:27:45.610;527,2;5;138485;4000;0;NULL;630,2;0;527,2;1;651;NULL;2024-01-03 11:05:46.953;NULL;NULL;NULL;NULL;2024-01-03 10:50:06.240;2024-01-03 10:59:55.133;3850252;3850265;14489197;14490531;1;1;kWh;m3;13;1334;10780065;10780224;0,01;kWh;1,59;14,59;1488
1205476;2024-01-03 10:21:29.613;338,4;5;138484;3000;0;NULL;399,5;0;338,4;1;649;NULL;2024-01-03 10:43:47.747;NULL;NULL;10;NULL;2024-01-03 10:28:23.880;2024-01-03 10:35:16.577;1098262;1098278;494539;494549;1;1;kWh;m3;16;10;NULL;NULL;NULL;NULL;NULL;16;759
1205475;2024-01-03 10:17:05.577;527,1;4;138485;4000;0;NULL;630,4;0;527,1;1;651;NULL;2024-01-03 10:55:46.247;NULL;NULL;NULL;NULL;2024-01-03 10:39:28.027;2024-01-03 10:49:50.757;3850237;3850252;14487827;14489197;1;1;kWh;m3;15;1370;10779885;10780060;0,01;kWh;1,75;16,75;1487
1205474;2024-01-03 10:13:40.450;337,3;4;138484;3000;0;NULL;399,6;0;337,3;1;650;NULL;2024-01-03 10:35:46.033;NULL;NULL;2;NULL;2024-01-03 10:20:56.097;2024-01-03 10:27:45.020;1098246;1098261;494530;494539;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;757
1205473;2024-01-03 10:08:19.967;526,9;3;138485;4000;0;NULL;630,4;0;526,9;0;651;NULL;2024-01-03 10:42:52.783;NULL;NULL;NULL;NULL;2024-01-03 10:27:08.683;2024-01-03 10:37:29.677;3850221;3850235;14486418;14487827;1;1;kWh;m3;14;1409;10779689;10779859;0,01;kWh;1,7;15,7;1486
1205472;2024-01-03 10:05:46.203;338,4;3;138484;3000;0;NULL;399,3;0;338;0;650;NULL;2024-01-03 10:27:55.713;NULL;NULL;2;NULL;2024-01-03 10:13:07.550;2024-01-03 10:19:53.470;1098228;1098244;494520;494529;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;755
1205471;2024-01-03 10:01:42.767;527,2;2;138485;4000;0;NULL;630,2;0;527,2;1;651;NULL;2024-01-03 10:32:45.973;NULL;NULL;NULL;NULL;2024-01-03 10:16:33.600;2024-01-03 10:26:55.643;3850206;3850221;14484896;14486418;1;1;kWh;m3;15;1522;10779512;10779686;0,01;kWh;1,74;16,74;1485
1205470;2024-01-03 09:56:17.000;526,5;1;138485;4000;0;NULL;630,4;0;526,5;1;651;NULL;2024-01-03 10:18:46.517;NULL;NULL;NULL;NULL;2024-01-03 10:02:26.353;2024-01-03 10:12:51.253;3850187;3850202;14482949;14484896;1;1;kWh;m3;15;1947;10779305;10779450;0,01;kWh;1,45;16,45;1484
1205469;2024-01-03 09:52:23.603;339;2;138484;3000;0;NULL;399,4;0;339,3;0;649;NULL;2024-01-03 10:21:07.350;NULL;NULL;7;NULL;2024-01-03 10:05:05.587;2024-01-03 10:12:02.407;1098212;1098226;494508;494519;1;1;kWh;m3;14;11;NULL;NULL;NULL;NULL;NULL;14;753
1205468;2024-01-03 09:39:16.000;340;1;138484;3000;0;NULL;400,9;0;340,1;0;649;NULL;2024-01-03 10:10:32.040;NULL;NULL;7;NULL;2024-01-03 09:51:50.327;2024-01-03 09:58:52.560;1098183;1098197;494495;494505;1;1;kWh;m3;14;10;NULL;NULL;NULL;NULL;NULL;14;751
1205467;2024-01-03 09:28:03.613;311,4;10;138483;3000;0;NULL;354,2;0;311,4;1;654;NULL;2024-01-03 09:49:46.403;NULL;NULL;NULL;NULL;2024-01-03 09:35:50.767;2024-01-03 09:41:43.760;1098147;1098160;494481;494490;1;1;kWh;m3;13;9;NULL;NULL;NULL;NULL;NULL;13;749
1205466;2024-01-03 09:20:37.633;311;9;138483;3000;0;NULL;354,1;0;311;1;653;NULL;2024-01-03 09:40:46.190;NULL;NULL;NULL;NULL;2024-01-03 09:27:19.393;2024-01-03 09:33:30.440;1098128;1098142;494471;494480;1;1;kWh;m3;14;9;NULL;NULL;NULL;NULL;NULL;14;747
1205465;2024-01-03 09:10:16.613;310,7;8;138483;3000;0;NULL;353,9;0;310,7;1;653;NULL;2024-01-03 09:33:45.913;NULL;NULL;NULL;NULL;2024-01-03 09:19:53.497;2024-01-03 09:26:06.710;1098113;1098126;494461;494471;1;1;kWh;m3;13;10;NULL;NULL;NULL;NULL;NULL;13;745
1205464;2024-01-03 09:03:23.823;311,6;7;138483;3000;0;NULL;354,5;0;311,6;0;653;NULL;2024-01-03 09:22:47.680;NULL;NULL;NULL;NULL;2024-01-03 09:09:45.080;2024-01-03 09:15:38.277;1098090;1098103;494451;494459;1;1;kWh;m3;13;8;NULL;NULL;NULL;NULL;NULL;13;743
1205463;2024-01-03 08:56:23.720;311,7;6;138483;3000;0;NULL;354,2;0;311,7;1;654;NULL;2024-01-03 09:16:45.860;NULL;NULL;NULL;NULL;2024-01-03 09:02:40.630;2024-01-03 09:08:43.823;1098073;1098088;494442;494450;1;1;kWh;m3;15;8;NULL;NULL;NULL;NULL;NULL;15;742
1205462;2024-01-03 08:49:22.967;311,7;5;138483;3000;0;NULL;354,7;0;311,7;1;654;NULL;2024-01-03 09:09:45.497;NULL;NULL;NULL;NULL;2024-01-03 08:55:46.137;2024-01-03 09:01:47.100;1098059;1098073;494433;494442;1;1;kWh;m3;14;9;NULL;NULL;NULL;NULL;NULL;14;740
1205461;2024-01-03 08:42:02.457;311,8;4;138483;3000;0;NULL;354,2;0;311,8;1;654;NULL;2024-01-03 09:02:45.280;NULL;NULL;NULL;NULL;2024-01-03 08:48:46.850;2024-01-03 08:54:52.157;1098044;1098056;494424;494432;1;1;kWh;m3;12;8;NULL;NULL;NULL;NULL;NULL;12;738
1205460;2024-01-03 08:34:38.843;310,5;3;138483;3000;0;NULL;352,6;0;310,5;1;654;NULL;2024-01-03 08:55:45.950;NULL;NULL;NULL;NULL;2024-01-03 08:41:28.210;2024-01-03 08:47:38.963;1098027;1098041;494414;494423;1;1;kWh;m3;14;9;NULL;NULL;NULL;NULL;NULL;14;736
1205459;2024-01-03 08:19:21.020;314,5;2;138483;3000;0;NULL;352,6;0;314,5;1;654;NULL;2024-01-03 08:47:45.677;NULL;NULL;NULL;NULL;2024-01-03 08:34:06.487;2024-01-03 08:40:18.620;1098012;1098025;494403;494414;1;1;kWh;m3;13;11;NULL;NULL;NULL;NULL;NULL;13;734
1205458;2024-01-03 08:07:36.000;307,6;1;138483;3000;0;NULL;352,9;0;307,6;0;654;NULL;2024-01-03 08:36:51.177;NULL;NULL;NULL;NULL;2024-01-03 08:18:51.317;2024-01-03 08:24:55.790;1097979;1097992;494387;494400;1;1;kWh;m3;13;13;NULL;NULL;NULL;NULL;NULL;13;732
1205457;2023-12-30 20:16:48.590;340,2;6;138482;4000;0;NULL;402,1;0;340,2;1;652;NULL;2023-12-30 20:38:45.887;NULL;NULL;NULL;NULL;2023-12-30 20:27:42.590;2023-12-30 20:32:47.930;3850134;3850141;14482026;14482914;1;1;kWh;m3;7;888;10777248;10777332;0,01;kWh;0,84;7,84;1483
1205456;2023-12-30 20:11:04.207;340;5;138482;4000;0;NULL;401,6;0;340;1;652;NULL;2023-12-30 20:32:45.647;NULL;NULL;NULL;NULL;2023-12-30 20:22:30.597;2023-12-30 20:26:52.187;3850126;3850133;14481136;14482026;1;1;kWh;m3;7;890;10777153;10777235;0,01;kWh;0,82;7,82;1482
1205455;2023-12-30 20:05:25.850;339,9;4;138482;4000;0;NULL;401,8;0;339,9;1;652;NULL;2023-12-30 20:25:45.987;NULL;NULL;NULL;NULL;2023-12-30 20:16:23.797;2023-12-30 20:21:23.543;3850118;3850125;14480247;14481136;1;1;kWh;m3;7;889;10777016;10777139;0,01;kWh;1,23;8,23;1481
1205454;2023-12-30 20:00:02.990;339,6;3;138482;4000;0;NULL;401,7;0;339,6;1;652;NULL;2023-12-30 20:20:46.430;NULL;NULL;NULL;NULL;2023-12-30 20:10:31.090;2023-12-30 20:15:47.877;3850110;3850117;14479347;14480247;1;1;kWh;m3;7;900;10776801;10776996;0,01;kWh;1,95;8,95;1480
1205453;2023-12-30 19:54:53.387;340,8;2;138482;4000;0;NULL;402,5;0;340,8;1;652;NULL;2023-12-30 20:14:46.017;NULL;NULL;NULL;NULL;2023-12-30 20:04:48.400;2023-12-30 20:09:51.997;3850102;3850109;14478436;14479347;1;1;kWh;m3;7;911;10776708;10776791;0,01;kWh;0,83;7,83;1479
1205452;2023-12-30 19:50:43.000;340,7;1;138482;4000;0;NULL;402,6;0;340,7;1;652;NULL;2023-12-30 20:08:45.550;NULL;NULL;NULL;NULL;2023-12-30 19:59:21.737;2023-12-30 20:04:23.070;3850095;3850101;14477478;14478436;1;1;kWh;m3;6;958;10776616;10776697;0,01;kWh;0,81;6,81;1478
1205451;2023-12-30 19:08:51.977;340,6;9;138481;4000;0;NULL;402,1;0;340,6;1;652;NULL;2023-12-30 19:28:46.163;NULL;NULL;NULL;NULL;2023-12-30 19:18:51.607;2023-12-30 19:23:53.370;3850056;3850063;14476596;14477478;1;1;kWh;m3;7;882;10775958;10776042;0,01;kWh;0,84;7,84;1477
1205450;2023-12-30 19:02:49.300;348,4;8;138481;4000;0;NULL;411,4;0;348,4;1;652;NULL;2023-12-30 19:23:45.537;NULL;NULL;NULL;NULL;2023-12-30 19:13:23.920;2023-12-30 19:18:27.490;3850048;3850056;14475699;14476596;1;1;kWh;m3;8;897;10775863;10775951;0,01;kWh;0,88;8,88;1476
1205449;2023-12-30 18:56:49.530;339,3;7;138481;4000;0;NULL;400,9;0;339,3;1;651;NULL;2023-12-30 19:17:46.337;NULL;NULL;NULL;NULL;2023-12-30 19:07:23.947;2023-12-30 19:12:47.943;3850040;3850048;14474821;14475699;1;1;kWh;m3;8;878;10775719;10775856;0,01;kWh;1,37;9,37;1475
1205448;2023-12-30 18:51:09.570;340;6;138481;4000;0;NULL;401,4;0;340;1;651;NULL;2023-12-30 19:11:46.073;NULL;NULL;NULL;NULL;2023-12-30 19:01:43.857;2023-12-30 19:06:58.603;3850032;3850040;14473937;14474821;1;1;kWh;m3;8;884;10775518;10775710;0,01;kWh;1,92;9,92;1474
1205447;2023-12-30 18:45:31.043;338,9;5;138481;4000;0;NULL;399,8;0;338,9;1;651;NULL;2023-12-30 19:05:46.623;NULL;NULL;NULL;NULL;2023-12-30 18:56:32.987;2023-12-30 19:01:05.063;3850025;3850031;14473057;14473937;1;1;kWh;m3;6;880;10775434;10775513;0,01;kWh;0,79;6,79;1473
1205446;2023-12-30 18:39:44.777;339,6;4;138481;4000;0;NULL;401;0;339,6;1;651;NULL;2023-12-30 19:00:46.130;NULL;NULL;NULL;NULL;2023-12-30 18:50:41.383;2023-12-30 18:55:48.787;3850017;3850024;14472169;14473057;1;1;kWh;m3;7;888;10775340;10775425;0,01;kWh;0,85;7,85;1472
1205445;2023-12-30 18:31:28.577;339,7;3;138481;4000;0;NULL;401,3;0;339,7;1;651;NULL;2023-12-30 18:55:45.887;NULL;NULL;NULL;NULL;2023-12-30 18:45:15.527;2023-12-30 18:49:53.737;3850009;3850016;14471274;14472169;1;1;kWh;m3;7;895;10775247;10775328;0,01;kWh;0,81;7,81;1471
1205444;2023-12-30 18:21:34.853;340,7;2;138481;4000;0;NULL;401,3;0;340,7;1;651;NULL;2023-12-30 18:49:45.750;NULL;NULL;NULL;NULL;2023-12-30 18:39:20.020;2023-12-30 18:44:23.737;3850001;3850008;14470355;14471274;1;1;kWh;m3;7;919;10775190;10775233;0,01;kWh;0,43;7,43;1470
1205443;2023-12-30 18:17:34.000;341,4;1;138481;4000;0;NULL;402,5;0;341,4;1;651;NULL;2023-12-30 18:43:46.273;NULL;NULL;NULL;NULL;2023-12-30 18:30:50.473;2023-12-30 18:35:53.500;3849991;3849998;14469413;14470355;1;1;kWh;m3;7;942;10775119;10775183;0,01;kWh;0,64;7,64;1469
1205442;2023-12-30 18:04:54.053;444,1;10;138480;4000;0;NULL;505,1;0;444,1;1;653;NULL;2023-12-30 18:29:46.487;NULL;NULL;NULL;NULL;2023-12-30 18:18:16.740;2023-12-30 18:24:39.617;3849976;3849985;14468317;14469413;1;1;kWh;m3;9;1096;10774753;10774983;0,01;kWh;2,3;11,3;1468
1205441;2023-12-30 17:58:15.170;441,2;9;138480;4000;0;NULL;504,1;0;441,2;1;653;NULL;2023-12-30 18:22:46.570;NULL;NULL;NULL;NULL;2023-12-30 18:11:17.667;2023-12-30 18:17:39.873;3849966;3849975;14467224;14468317;1;1;kWh;m3;9;1093;10774636;10774746;0,01;kWh;1,1;10,1;1467
1205440;2023-12-30 17:51:08.420;440,7;8;138480;4000;0;NULL;505,1;0;440,7;1;650;NULL;2023-12-30 18:15:46.160;NULL;NULL;NULL;NULL;2023-12-30 18:04:19.207;2023-12-30 18:10:51.533;3849956;3849965;14466126;14467224;1;1;kWh;m3;9;1098;10774520;10774633;0,01;kWh;1,13;10,13;1466
1205439;2023-12-30 17:44:32.393;441,1;7;138480;4000;0;NULL;504,8;0;441,1;1;649;NULL;2023-12-30 18:09:45.880;NULL;NULL;NULL;NULL;2023-12-30 17:57:28.823;2023-12-30 18:03:53.670;3849946;3849955;14465030;14466126;1;1;kWh;m3;9;1096;10774404;10774517;0,01;kWh;1,13;10,13;1465
1205438;2023-12-30 17:37:25.590;441,9;6;138480;4000;0;NULL;505,1;0;441,9;1;649;NULL;2023-12-30 18:03:45.290;NULL;NULL;NULL;NULL;2023-12-30 17:50:40.457;2023-12-30 17:56:58.190;3849936;3849945;14463930;14465030;1;1;kWh;m3;9;1100;10774271;10774400;0,01;kWh;1,29;10,29;1464
1205437;2023-12-30 17:30:31.407;441,1;5;138480;4000;0;NULL;504,6;0;441,1;0;649;NULL;2023-12-30 17:59:46.540;NULL;NULL;NULL;NULL;2023-12-30 17:43:44.470;2023-12-30 17:49:54.013;3849927;3849935;14462831;14463930;1;1;kWh;m3;8;1099;10774014;10774237;0,01;kWh;2,23;10,23;1463
1205436;2023-12-30 17:24:50.967;441,4;4;138480;4000;0;NULL;505,1;0;441,4;1;653;NULL;2023-12-30 17:48:45.773;NULL;NULL;NULL;NULL;2023-12-30 17:37:13.517;2023-12-30 17:43:19.507;3849917;3849926;14461721;14462831;1;1;kWh;m3;9;1110;10773901;10774003;0,01;kWh;1,02;10,02;1461
1205435;2023-12-30 17:19:37.537;440,7;3;138480;4000;0;NULL;504,5;0;440,7;1;654;NULL;2023-12-30 17:40:45.840;NULL;NULL;NULL;NULL;2023-12-30 17:29:53.010;2023-12-30 17:36:23.053;3849907;3849916;14460603;14461721;1;1;kWh;m3;9;1118;10773782;10773887;0,01;kWh;1,05;10,05;1460
1205434;2023-12-30 17:13:48.190;441,6;2;138480;4000;0;NULL;504,7;0;441,6;1;654;NULL;2023-12-30 17:34:45.787;NULL;NULL;NULL;NULL;2023-12-30 17:22:58.127;2023-12-30 17:29:30.797;3849897;3849906;14459465;14460603;1;1;kWh;m3;9;1138;10773699;10773775;0,01;kWh;0,76;9,76;1459
1205433;2023-12-30 17:09:02.000;440,9;1;138480;4000;0;NULL;504,2;0;440,9;1;653;NULL;2023-12-30 17:27:45.700;NULL;NULL;NULL;NULL;2023-12-30 17:16:19.880;2023-12-30 17:21:53.307;3849888;3849896;14458317;14459465;1;1;kWh;m3;8;1148;10773613;10773697;0,01;kWh;0,84;8,84;1458
1205432;2023-12-30 16:11:33.960;512,9;14;138479;4000;0;NULL;602,2;0;512,9;1;651;NULL;2023-12-30 17:15:46.493;NULL;NULL;NULL;NULL;2023-12-30 16:38:31.647;2023-12-30 16:45:55.550;3849848;3849858;14457016;14458317;1;1;kWh;m3;10;1301;10772826;10773107;0,01;kWh;2,81;12,81;1457
1205431;2023-12-30 16:01:13.320;513,4;13;138479;4000;0;NULL;602,3;0;513,4;1;651;NULL;2023-12-30 17:06:46.513;NULL;NULL;NULL;NULL;2023-12-30 16:30:35.197;2023-12-30 16:37:53.100;3849837;3849847;14455707;14457016;1;1;kWh;m3;10;1309;10772679;10772814;0,01;kWh;1,35;11,35;1456
1205430;2023-12-30 15:36:34.710;512,1;12;138479;4000;0;NULL;601,8;0;512,1;1;651;NULL;2023-12-30 16:32:45.747;NULL;NULL;NULL;NULL;2023-12-30 16:10:32.390;2023-12-30 16:17:51.917;3849815;3849825;14454397;14455707;1;1;kWh;m3;10;1310;10772348;10772470;0,01;kWh;1,22;11,22;1455
1205429;2023-12-30 15:30:32.520;514,2;11;138479;4000;0;NULL;602,6;0;514,2;0;651;NULL;2023-12-30 16:27:04.040;NULL;NULL;NULL;NULL;2023-12-30 16:00:30.637;2023-12-30 16:07:48.453;3849803;3849812;14453079;14454397;1;1;kWh;m3;9;1318;10772178;10772304;0,01;kWh;1,26;10,26;1454
1205428;2023-12-30 15:20:33.380;513,2;10;138479;4000;0;NULL;602,7;0;513,2;1;651;NULL;2023-12-30 16:07:46.230;NULL;NULL;NULL;NULL;2023-12-30 15:35:56.363;2023-12-30 15:43:18.130;3849776;3849786;14451789;14453079;1;1;kWh;m3;10;1290;10771779;10771897;0,01;kWh;1,18;11,18;1452
1205427;2023-12-30 14:46:33.343;513,1;9;138479;4000;0;NULL;601,9;0;513,1;1;651;NULL;2023-12-30 15:40:45.930;NULL;NULL;NULL;NULL;2023-12-30 15:28:15.567;2023-12-30 15:35:21.143;3849765;3849775;14450492;14451789;1;1;kWh;m3;10;1297;10771641;10771765;0,01;kWh;1,24;11,24;1450
1205426;2023-12-30 14:38:00.750;512,9;8;138479;4000;0;NULL;601,9;0;512,9;1;651;NULL;2023-12-30 15:33:46.040;NULL;NULL;NULL;NULL;2023-12-30 15:20:21.143;2023-12-30 15:27:25.517;3849755;3849764;14449142;14450492;1;1;kWh;m3;9;1350;10771344;10771622;0,01;kWh;2,78;11,78;1449
1205425;2023-12-30 14:30:33.403;512,9;7;138479;4000;0;NULL;602,6;0;512,9;0;651;NULL;2023-12-30 15:11:40.370;NULL;NULL;NULL;NULL;2023-12-30 14:45:25.367;2023-12-30 14:52:48.940;3849718;3849728;14447861;14449142;1;1;kWh;m3;10;1281;10770750;10770873;0,01;kWh;1,23;11,23;1448
1205424;2023-12-30 14:22:50.580;512,7;6;138479;4000;0;NULL;602,4;0;512,7;1;652;NULL;2023-12-30 14:50:46.830;NULL;NULL;NULL;NULL;2023-12-30 14:37:26.040;2023-12-30 14:44:56.033;3849707;3849717;14446577;14447861;1;1;kWh;m3;10;1284;10770622;10770747;0,01;kWh;1,25;11,25;1446
1205423;2023-12-30 14:14:31.897;512,4;5;138479;4000;0;NULL;601,8;0;512,4;1;652;NULL;2023-12-30 14:42:46.113;NULL;NULL;NULL;NULL;2023-12-30 14:29:44.707;2023-12-30 14:36:48.523;3849696;3849706;14445300;14446577;1;1;kWh;m3;10;1277;10770495;10770611;0,01;kWh;1,16;11,16;1445
1205422;2023-12-30 14:06:39.997;512,7;4;138479;4000;0;NULL;601,8;0;512,7;1;651;NULL;2023-12-30 14:34:45.490;NULL;NULL;NULL;NULL;2023-12-30 14:21:46.673;2023-12-30 14:28:54.200;3849685;3849695;14444022;14445300;1;1;kWh;m3;10;1278;10770364;10770482;0,01;kWh;1,18;11,18;1444
1205421;2023-12-30 13:59:05.030;513,2;3;138479;4000;0;NULL;602,7;0;513,2;1;651;NULL;2023-12-30 14:26:45.773;NULL;NULL;NULL;NULL;2023-12-30 14:13:54.047;2023-12-30 14:21:21.547;3849674;3849684;14442739;14444022;1;1;kWh;m3;10;1283;10770221;10770353;0,01;kWh;1,32;11,32;1443
1205420;2023-12-30 13:52:54.390;511;2;138479;4000;0;NULL;600,5;0;511;1;651;NULL;2023-12-30 14:19:45.373;NULL;NULL;NULL;NULL;2023-12-30 14:06:14.200;2023-12-30 14:13:31.423;3849663;3849673;14441447;14442739;1;1;kWh;m3;10;1292;10769967;10770206;0,01;kWh;2,39;12,39;1442
1205419;2023-12-30 13:47:23.000;511,7;1;138479;4000;0;NULL;602,1;0;511,7;1;651;NULL;2023-12-30 14:10:46.043;NULL;NULL;NULL;NULL;2023-12-30 13:58:21.933;2023-12-30 14:05:23.947;3849653;3849662;14440125;14441447;1;1;kWh;m3;9;1322;10769911;10769965;0,01;kWh;0,54;9,54;1441
1205418;2023-12-30 13:30:45.420;440;5;138478;4000;0;NULL;505,2;0;440;1;649;NULL;2023-12-30 14:01:42.127;1;18;NULL;NULL;2023-12-30 13:43:54.483;2023-12-30 13:50:03.213;3849636;3849644;14439019;14440125;1;1;kWh;m3;8;1106;10769675;10769776;0,01;kWh;1,01;9,01;NULL
1205417;2023-12-30 13:23:42.203;441,4;4;138478;4000;0;NULL;504,6;0;441,4;0;653;NULL;2023-12-30 13:52:54.273;NULL;NULL;NULL;NULL;2023-12-30 13:37:13.440;2023-12-30 13:43:19.417;3849626;3849635;14437920;14439019;1;1;kWh;m3;9;1099;10769559;10769661;0,01;kWh;1,02;10,02;1440
1205416;2023-12-30 13:14:53.230;440,9;3;138478;4000;0;NULL;504,7;0;440,9;1;650;NULL;2023-12-30 13:41:45.560;NULL;NULL;NULL;NULL;2023-12-30 13:30:20.690;2023-12-30 13:36:35.817;3849616;3849625;14436814;14437920;1;1;kWh;m3;9;1106;10769427;10769552;0,01;kWh;1,25;10,25;1438
1205415;2023-12-30 12:49:44.070;441,4;2;138478;4000;0;NULL;505,5;0;441,4;1;649;NULL;2023-12-30 13:34:45.970;NULL;NULL;NULL;NULL;2023-12-30 13:23:17.557;2023-12-30 13:29:33.390;3849607;3849616;14435696;14436814;1;1;kWh;m3;9;1118;10769162;10769404;0,01;kWh;2,42;11,42;1437
1205414;2023-12-30 12:45:06.000;442,4;1;138478;4000;0;NULL;506,5;0;442,4;1;649;NULL;2023-12-30 13:25:45.853;NULL;NULL;NULL;NULL;2023-12-30 13:14:17.440;2023-12-30 13:20:35.040;3849596;3849604;14434574;14435696;1;1;kWh;m3;8;1122;10769036;10769122;0,01;kWh;0,86;8,86;1436
1205413;2023-12-30 12:31:40.280;516;6;138477;4000;0;NULL;603,7;0;516;1;654;NULL;2023-12-30 12:59:46.063;NULL;NULL;NULL;NULL;2023-12-30 12:47:18.240;2023-12-30 12:54:39.403;3849568;3849578;14433288;14434574;1;1;kWh;m3;10;1286;10768699;10768823;0,01;kWh;1,24;11,24;1435
1205412;2023-12-30 12:23:34.590;511,4;5;138477;4000;0;NULL;601,4;0;511,4;1;654;NULL;2023-12-30 12:52:45.640;NULL;NULL;NULL;NULL;2023-12-30 12:39:22.900;2023-12-30 12:46:37.317;3849557;3849567;14431989;14433288;1;1;kWh;m3;10;1299;10768569;10768691;0,01;kWh;1,22;11,22;1434
1205411;2023-12-30 11:27:53.830;513,4;4;138477;4000;0;NULL;603,3;0;513,4;1;653;NULL;2023-12-30 12:43:45.833;NULL;NULL;NULL;NULL;2023-12-30 12:31:14.720;2023-12-30 12:38:34.183;3849545;3849556;14430696;14431989;1;1;kWh;m3;11;1293;10768436;10768559;0,01;kWh;1,23;12,23;1433
1205410;2023-12-30 11:18:56.233;511,8;3;138477;4000;0;NULL;601,9;0;511,8;1;653;NULL;2023-12-30 12:35:46.093;NULL;NULL;NULL;NULL;2023-12-30 12:22:55.460;2023-12-30 12:30:22.820;3849535;3849544;14429327;14430696;1;1;kWh;m3;9;1369;10768306;10768422;0,01;kWh;1,16;10,16;1432
1205409;2023-12-30 11:07:35.673;508;2;138477;4000;0;NULL;601,8;0;508;1;653;NULL;2023-12-30 13:47:22.100;1;18;NULL;NULL;2023-12-30 11:27:17.240;2023-12-30 11:34:50.177;3849500;3849510;14428044;14429327;1;1;kWh;m3;10;1283;10767280;10767554;0,01;kWh;2,74;12,74;NULL
1205408;2023-12-30 11:01:30.000;508,5;1;138477;4000;0;NULL;600,6;0;508,5;1;653;NULL;2023-12-30 11:31:46.053;NULL;NULL;NULL;NULL;2023-12-30 11:18:19.803;2023-12-30 11:25:35.780;3849489;3849499;14426733;14428044;1;1;kWh;m3;10;1311;10767198;10767273;0,01;kWh;0,75;10,75;1431
1205407;2023-12-30 10:39:09.303;516;19;138476;4000;0;NULL;597,7;0;516;1;651;NULL;2023-12-30 11:16:46.087;NULL;NULL;NULL;NULL;2023-12-30 11:01:23.523;2023-12-30 11:09:57.027;3849468;3849481;14425525;14426733;1;1;kWh;m3;13;1208;10766920;10767065;0,01;kWh;1,45;14,45;1430
1205406;2023-12-30 10:29:33.433;515,9;18;138476;4000;0;NULL;597,7;0;515,9;1;649;NULL;2023-12-30 11:06:46.797;NULL;NULL;NULL;NULL;2023-12-30 10:51:23.973;2023-12-30 10:59:59.943;3849455;3849467;14424293;14425525;1;1;kWh;m3;12;1232;10766757;10766902;0,01;kWh;1,45;13,45;1429
1205405;2023-12-30 10:19:52.863;516,9;17;138476;4000;0;NULL;597,7;0;516,9;1;650;NULL;2023-12-30 10:53:45.673;NULL;NULL;NULL;NULL;2023-12-30 10:38:35.547;2023-12-30 10:47:36.803;3849438;3849451;14423085;14424293;1;1;kWh;m3;13;1208;10766552;10766698;0,01;kWh;1,46;14,46;1428
1205404;2023-12-30 10:10:05.727;516;16;138476;4000;0;NULL;597,7;0;516;1;650;NULL;2023-12-30 10:45:46.277;NULL;NULL;NULL;NULL;2023-12-30 10:28:54.677;2023-12-30 10:37:57.590;3849424;3849437;14421875;14423085;1;1;kWh;m3;13;1210;10766394;10766543;0,01;kWh;1,49;14,49;1427
1205403;2023-12-30 10:00:41.870;515,8;15;138476;4000;0;NULL;597,7;0;515,8;1;651;NULL;2023-12-30 10:33:45.350;NULL;NULL;NULL;NULL;2023-12-30 10:19:16.707;2023-12-30 10:28:19.613;3849410;3849423;14420665;14421875;1;1;kWh;m3;13;1210;10766068;10766376;0,01;kWh;3,08;16,08;1426
